tran_id	event_type	gene_id	gene_short_name	gene_type	exon.1	exon.2	exon.3	n.cells.g1	n.cells.g2	mean.g1	mean.g2	mean.diff	statistic	p.val	p.val.adj	modality.bimodal.adj.g1	modality.bimodal.adj.g2	n.cells.outliers.g1	n.cells.outliers.g2	outliers
chr15:99651507:99651612:-:-@chr15:99643393:99643523:-:-@chr15:99642883:99642971:-	SE	ENSMUSG00000023015	Racgap1	character(0)	chr15:99651507:99651612:-	chr15:99643393:99643523:-	chr15:99642883:99642971:-	10	17	41.269657388556766	43.92575118207394	2.6560937935171722	NA	0.513547465064994	0.8621319101669812	Missing	Missing	0	0	FALSE
chr6:31451519:31451584:+:+@chr6:31458955:31459067:+:+@chr6:31468131:31468343:+	SE	ENSMUSG00000025609	Mkln1	character(0)	chr6:31451519:31451584:+	chr6:31458955:31459067:+	chr6:31468131:31468343:+	43	42	96.6404879222402	96.2268242277324	-0.41366369450780427	NA	0.5146258135940485	0.8621319101669812	Missing	Missing	0	0	FALSE
chr2:93869022:93869082:-:-@chr2:93868439:93868645:-:-@chr2:93865875:93866229:-	SE	ENSMUSG00000075023	Accsl	character(0)	chr2:93869022:93869082:-	chr2:93868439:93868645:-	chr2:93865875:93866229:-	38	31	13.738948213967953	13.060616985871468	-0.6783312280964848	NA	0.5147431041590562	0.8621319101669812	Missing	Missing	0	0	FALSE
chr9:108566556:108566751:-:-@chr9:108566341:108566407:-:-@chr9:108566159:108566259:-	SE	ENSMUSG00000070283	Ndufaf3	character(0)	chr9:108566556:108566751:-	chr9:108566341:108566407:-	chr9:108566159:108566259:-	33	36	99.60083206836453	99.53320414805398	-0.06762792031055342	NA	0.5148401505363707	0.8621319101669812	Missing	Missing	0	0	FALSE
chr6:71851772:71851880:+:+@chr6:71852763:71852867:+:+@chr6:71856912:71857048:+	SE	ENSMUSG00000052337	Immt	character(0)	chr6:71851772:71851880:+	chr6:71852763:71852867:+	chr6:71856912:71857048:+	16	29	99.01340996168582	99.53115547489413	0.5177455132083009	NA	0.5167470231663353	0.8642193692039618	Missing	Missing	0	0	FALSE
chr19:41955118:41955138:-:-@chr19:41954733:41954858:-:-@chr19:41954466:41954547:-	SE	ENSMUSG00000025159	Mms19	character(0)	chr19:41955118:41955138:-	chr19:41954733:41954858:-	chr19:41954466:41954547:-	16	19	99.29451510333863	99.63702359346642	0.34250849012779083	NA	0.5171497209320141	0.8642193692039618	Missing	Missing	0	0	FALSE
chr3:108941269:108941416:+:+@chr3:108942727:108942855:+:+@chr3:108952811:108952923:+	SE	ENSMUSG00000045662	Henmt1	character(0)	chr3:108941269:108941416:+	chr3:108942727:108942855:+	chr3:108952811:108952923:+	43	42	94.8419482059434	95.40914671648054	0.5671985105371369	NA	0.5179149050519991	0.8645757248842014	Missing	Missing	0	0	FALSE
chr17:3554932:3555083:-:-@chr17:3553496:3553589:-:-@chr17:3545627:3545691:-	SE	ENSMUSG00000036983	Tfb1m	character(0)	chr17:3554932:3555083:-	chr17:3553496:3553589:-	chr17:3545627:3545691:-	17	22	1.8986780232454974	1.9358567364695982	0.03717871322410082	NA	0.5184264032977223	0.8645757248842014	Missing	Missing	0	0	FALSE
chr12:54783403:54783513:-:-@chr12:54770719:54770840:-:-@chr12:54768019:54768142:-	SE	ENSMUSG00000005656	Snx6	character(0)	chr12:54783403:54783513:-	chr12:54770719:54770840:-	chr12:54768019:54768142:-	39	42	99.4021732898483	99.23425144745931	-0.1679218423889961	NA	0.5210439572367112	0.8662688492613405	Missing	Missing	0	0	FALSE
chr1:82735419:82735507:+:+@chr1:82741818:82741976:+:+@chr1:82747083:82747142:+	SE	ENSMUSG00000026150	Mff	character(0)	chr1:82735419:82735507:+	chr1:82741818:82741976:+	chr1:82747083:82747142:+	13	21	2.092490842490842	1.2994774536683995	-0.7930133888224429	NA	0.5222613780700056	0.8662688492613405	Missing	Missing	0	0	FALSE
chr15:103242644:103242718:+:+@chr15:103243625:103243780:+:+@chr15:103243959:103244028:+	SE	ENSMUSG00000046434	Hnrnpa1	character(0)	chr15:103242644:103242718:+	chr15:103243625:103243780:+	chr15:103243959:103244028:+	32	36	99.79706729510343	99.79797979797979	9.125028763712351e-4	NA	0.522953332191909	0.8662688492613405	Missing	Missing	0	0	FALSE
chr7:67628295:67628335:-:-@chr7:67622571:67622597:-:-@chr7:67619074:67619111:-	SE	ENSMUSG00000030556	Lrrc28	character(0)	chr7:67628295:67628335:-	chr7:67622571:67622597:-	chr7:67619074:67619111:-	40	32	0.6353347917859465	0.3720525596965743	-0.26328223208937224	NA	0.5229983715254685	0.8662688492613405	Missing	Missing	0	0	FALSE
chr2:34856448:34856557:-:-@chr2:34854252:34854392:-:-@chr2:34849734:34852833:-	SE	ENSMUSG00000026869	Psmd5	character(0)	chr2:34856448:34856557:-	chr2:34854252:34854392:-	chr2:34849734:34852833:-	44	42	99.9401913875598	99.79947652819993	-0.1407148593598695	NA	0.5230385526170247	0.8662688492613405	Missing	Missing	0	0	FALSE
chr15:75900691:75900762:-:-@chr15:75897226:75897282:-:-@chr15:75896820:75896919:-	SE	ENSMUSG00000055762	Eef1d	character(0)	chr15:75900691:75900762:-	chr15:75897226:75897282:-	chr15:75896820:75896919:-	28	33	5.3211227922710576	4.232134427522002	-1.088988364749055	NA	0.5235325045671342	0.8662688492613405	Missing	Missing	0	0	FALSE
chr14:30518919:30519677:+:+@chr14:30521590:30521655:+:+@chr14:30522728:30522946:+	SE	ENSMUSG00000021962	Dcp1a	character(0)	chr14:30518919:30519677:+	chr14:30521590:30521655:+	chr14:30522728:30522946:+	44	42	98.32431686923661	98.4697047707202	0.1453879014835957	NA	0.5238117076622238	0.8662688492613405	Missing	Missing	0	0	FALSE
chr10:116527827:116527949:-:-@chr10:116517317:116517383:-:-@chr10:116507041:116507188:-	SE	ENSMUSG00000020166	Cnot2	character(0)	chr10:116527827:116527949:-	chr10:116517317:116517383:-	chr10:116507041:116507188:-	35	37	94.0920298724864	96.1278677264911	2.035837854004696	NA	0.5239484385522903	0.8662688492613405	Missing	Missing	0	0	FALSE
chr12:73964481:73964746:+:+@chr12:73967347:73967437:+:+@chr12:73967908:73967999:+	SE	ENSMUSG00000021113	Snapc1	character(0)	chr12:73964481:73964746:+	chr12:73967347:73967437:+	chr12:73967908:73967999:+	10	20	0	0.7692307692307693	0.7692307692307693	NA	0.5245182802130763	0.8662688492613405	Missing	Missing	0	0	FALSE
chr5:110136051:110136194:+:+@chr5:110140117:110140189:+:+@chr5:110140354:110140453:+	SE	ENSMUSG00000014668	Chfr	character(0)	chr5:110136051:110136194:+	chr5:110140117:110140189:+	chr5:110140354:110140453:+	12	17	5.452012701632377	6.734182424583332	1.282169722950955	NA	0.5254213654680964	0.8662688492613405	Missing	Missing	0	0	FALSE
chr4:121095552:121095698:-:-@chr4:121088857:121088913:-:-@chr4:121087309:121087395:-	SE	ENSMUSG00000043207	Zmpste24	character(0)	chr4:121095552:121095698:-	chr4:121088857:121088913:-	chr4:121087309:121087395:-	31	27	0.7668142525827535	0.5555555555555556	-0.21125869702719796	NA	0.5260443910004917	0.8662688492613405	Missing	Missing	0	0	FALSE
chr9:109082327:109082587:-:-@chr9:109082171:109082226:-:-@chr9:109082002:109082089:-	SE	ENSMUSG00000091537	Tma7	character(0)	chr9:109082327:109082587:-	chr9:109082171:109082226:-	chr9:109082002:109082089:-	15	20	99.02439024390245	99.27222222222221	0.2478319783197791	NA	0.5264621392016522	0.8662688492613405	Missing	Missing	0	0	FALSE
chr12:14261556:14261633:+:+@chr12:14277693:14277819:+:+@chr12:14281207:14281316:+	SE	ENSMUSG00000113336	Gm16497	character(0)	chr12:14261556:14261633:+	chr12:14277693:14277819:+	chr12:14281207:14281316:+	41	42	20.318021678685856	20.91793316349558	0.5999114848097231	NA	0.5267037038415103	0.8662688492613405	Missing	Missing	0	0	FALSE
chr2:3472502:3472647:-:-@chr2:3464267:3464926:-:-@chr2:3462481:3462627:-	SE	ENSMUSG00000026646	Suv39h2	character(0)	chr2:3472502:3472647:-	chr2:3464267:3464926:-	chr2:3462481:3462627:-	44	41	99.910873440285215	99.82004563128635	-0.09082780899886123	NA	0.5269003025334967	0.8662688492613405	Missing	Missing	0	0	FALSE
chr9:48495155:48495294:-:-@chr9:48494283:48494387:-:-@chr9:48494019:48494181:-	SE	ENSMUSG00000042396	Rbm7	character(0)	chr9:48495155:48495294:-	chr9:48494283:48494387:-	chr9:48494019:48494181:-	34	39	13.552669469419353	12.972705709283417	-0.5799637601359375	NA	0.5283929731585659	0.8672657724255101	Missing	Missing	0	0	FALSE
chr4:124802549:124802643:+:+@chr4:124803285:124803346:+:+@chr4:124804660:124805115:+	SE	ENSMUSG00000028890	Mtf1	character(0)	chr4:124802549:124802643:+	chr4:124803285:124803346:+	chr4:124804660:124805115:+	11	18	16.470436870862727	19.47355981760101	3.003122946738282	NA	0.5285734197255108	0.8672657724255101	Missing	Missing	0	0	FALSE
chr13:74350146:74350235:-:-@chr13:74348943:74349029:-:-@chr13:74344917:74344937:-	SE	ENSMUSG00000021577	Sdha	character(0)	chr13:74350146:74350235:-	chr13:74348943:74349029:-	chr13:74344917:74344937:-	11	23	0	0.2898550724637681	0.2898550724637681	NA	0.5295490052444518	0.8678529553782582	Missing	Missing	0	0	FALSE
chr13:54598722:54598833:-:-@chr13:54597026:54597079:-:-@chr13:54593585:54594042:-	SE	ENSMUSG00000047547	Cltb	character(0)	chr13:54598722:54598833:-	chr13:54597026:54597079:-	chr13:54593585:54594042:-	43	39	0.08405715886803025	0.14985014985014986	0.06579299098211959	NA	0.5299987605723312	0.8678529553782582	Missing	Missing	0	0	FALSE
chr11:75937663:75937697:-:-@chr11:75911607:75911731:-:-@chr11:75910950:75911059:-	SE	ENSMUSG00000020847	Rph3al	character(0)	chr11:75937663:75937697:-	chr11:75911607:75911731:-	chr11:75910950:75911059:-	33	39	37.16611416582574	36.443303099987894	-0.7228110658378473	NA	0.5341733810021144	0.8716545459536984	Missing	Missing	0	0	FALSE
chr16:87495729:87495788:-:-@chr16:87494337:87494427:-:-@chr16:87493707:87493786:-	SE	ENSMUSG00000025613	Cct8	character(0)	chr16:87495729:87495788:-	chr16:87494337:87494427:-	chr16:87493707:87493786:-	42	41	99.96598639455783	99.91166353971232	-0.054322854845501034	NA	0.5354847041816497	0.8716545459536984	Missing	Missing	0	0	FALSE
chr11:82883883:82883964:-:-@chr11:82883493:82883627:-:-@chr11:82882887:82882982:-	SE	ENSMUSG00000018841	Rad51d	character(0)	chr11:82883883:82883964:-	chr11:82883493:82883627:-	chr11:82882887:82882982:-	16	21	98.63793103448276	99.18909592822637	0.5511648937436053	NA	0.5358667643476441	0.8716545459536984	Missing	Missing	0	0	FALSE
chr11:116840410:116840545:-:-@chr11:116839838:116839931:-:-@chr11:116838990:116839128:-	SE	ENSMUSG00000056962	Jmjd6	character(0)	chr11:116840410:116840545:-	chr11:116839838:116839931:-	chr11:116838990:116839128:-	22	29	6.774284353257663	7.620841698747147	0.8465573454894835	NA	0.5360910472442313	0.8716545459536984	Missing	Missing	0	0	FALSE
chr2:181497164:181497332:+:+@chr2:181499845:181499990:+:+@chr2:181501905:181502053:+	SE	ENSMUSG00000000827	Tpd52l2	character(0)	chr2:181497164:181497332:+	chr2:181499845:181499990:+	chr2:181501905:181502053:+	43	42	99.96528982992017	99.9012838217994	-0.06400600812077606	NA	0.5361491611170982	0.8716545459536984	Missing	Missing	0	0	FALSE
chr14:26963647:26963706:-:-@chr14:26962806:26962877:-:-@chr14:26960951:26961038:-	SE	ENSMUSG00000040760	Appl1	character(0)	chr14:26963647:26963706:-	chr14:26962806:26962877:-	chr14:26960951:26961038:-	29	37	92.68940743157052	92.22891996023871	-0.46048747133180523	NA	0.5369771658994418	0.8716545459536984	Missing	Missing	0	0	FALSE
chr17:25931462:25931573:-:-@chr17:25930958:25931038:-:-@chr17:25930521:25930635:-	SE	ENSMUSG00000025728	Pigq	character(0)	chr17:25931462:25931573:-	chr17:25930958:25931038:-	chr17:25930521:25930635:-	10	14	95.72302737520128	98.02516592685339	2.3021385516521	NA	0.5380435674586646	0.8716545459536984	Missing	Missing	0	0	FALSE
chr10:116549033:116549175:-:-@chr10:116537221:116537278:-:-@chr10:116527827:116527949:-	SE	ENSMUSG00000020166	Cnot2	character(0)	chr10:116549033:116549175:-	chr10:116537221:116537278:-	chr10:116527827:116527949:-	31	27	8.134643516372645	9.155719828336109	1.0210763119634634	NA	0.5388437502191579	0.8716545459536984	Missing	Missing	0	0	FALSE
chr6:146642547:146642652:+:+@chr6:146648165:146648279:+:+@chr6:146649150:146649250:+	SE	ENSMUSG00000030291	Med21	character(0)	chr6:146642547:146642652:+	chr6:146648165:146648279:+	chr6:146649150:146649250:+	45	42	98.15242370722723	98.53493506130133	0.38251135407409986	NA	0.5390122403329435	0.8716545459536984	Missing	Missing	0	0	FALSE
chr1:59684985:59685226:+:+@chr1:59688570:59688619:+:+@chr1:59690486:59690562:+	SE	ENSMUSG00000026020	Nop58	character(0)	chr1:59684985:59685226:+	chr1:59688570:59688619:+	chr1:59690486:59690562:+	41	39	0.0975609756097561	0.3513770180436847	0.25381604243392863	NA	0.5391496836189937	0.8716545459536984	Missing	Missing	0	0	FALSE
chr14:47472561:47472717:+:+@chr14:47500794:47500870:+:+@chr14:47526205:47526314:+	SE	ENSMUSG00000037536	Fbxo34	character(0)	chr14:47472561:47472717:+	chr14:47500794:47500870:+	chr14:47526205:47526314:+	10	21	33.27950069107237	38.1053987410391	4.825898049966732	NA	0.5398459854082754	0.8716545459536984	Missing	Missing	0	0	FALSE
chr4:116992826:116993023:-:-@chr4:116992564:116992725:-:-@chr4:116991621:116991758:-	SE	ENSMUSG00000028684	Urod	character(0)	chr4:116992826:116993023:-	chr4:116992564:116992725:-	chr4:116991621:116991758:-	31	35	99.049597096356493	99.6119997548569	0.5624026585004049	NA	0.5398745216683448	0.8716545459536984	Missing	Missing	0	0	FALSE
chr12:21373336:21373534:-:-@chr12:21361659:21361791:-:-@chr12:21353883:21354013:-	SE	ENSMUSG00000052593	Adam17	character(0)	chr12:21373336:21373534:-	chr12:21361659:21361791:-	chr12:21353883:21354013:-	39	39	95.84450038744141	95.30084289624823	-0.5436574911931835	NA	0.5402449264396717	0.8716545459536984	Missing	Missing	0	0	FALSE
chr1:36691628:36692284:+:+@chr1:36692451:36692550:+:+@chr1:36693197:36693385:+	SE	ENSMUSG00000061518	Cox5b	character(0)	chr1:36691628:36692284:+	chr1:36692451:36692550:+	chr1:36693197:36693385:+	43	41	99.94591671173607	99.89941179851705	-0.04650491321902539	NA	0.5403270896093553	0.8716545459536984	Missing	Missing	0	0	FALSE
chr8:39046515:39046684:+:+@chr8:39063191:39063308:+:+@chr8:39067622:39067762:+	SE	ENSMUSG00000039530	Tusc3	character(0)	chr8:39046515:39046684:+	chr8:39063191:39063308:+	chr8:39067622:39067762:+	44	42	99.93857493857494	99.89785443751676	-0.04072050105818903	NA	0.5408744425369694	0.8716545459536984	Missing	Missing	0	0	FALSE
chr19:45363752:45363886:+:+@chr19:45406545:45406586:+:+@chr19:45423133:45423240:+	SE	ENSMUSG00000025217	Btrc	character(0)	chr19:45363752:45363886:+	chr19:45406545:45406586:+	chr19:45423133:45423240:+	25	32	31.528231693568753	33.71775039376379	2.1895187001950314	NA	0.5410781846930601	0.8716545459536984	Missing	Missing	0	0	FALSE
chr12:44299234:44299291:+:+@chr12:44304911:44305105:+:+@chr12:44307919:44308114:+	SE	ENSMUSG00000036257	Pnpla8	character(0)	chr12:44299234:44299291:+	chr12:44304911:44305105:+	chr12:44307919:44308114:+	16	22	98.86363636363636	98.95884520884522	0.09520884520884954	NA	0.5415694077804486	0.8716545459536984	Missing	Missing	0	0	FALSE
chr9:44959979:44960139:-:-@chr9:44956542:44956725:-:-@chr9:44952942:44953172:-	SE	ENSMUSG00000059890	Ube4a	character(0)	chr9:44959979:44960139:-	chr9:44956542:44956725:-	chr9:44952942:44953172:-	12	18	0.5952380952380952	1.796002351557907	1.200764256319812	NA	0.54248920170614	0.8716545459536984	Missing	Missing	0	0	FALSE
chr7:100582990:100583102:-:-@chr7:100574462:100574514:-:-@chr7:100571252:100571289:-	SE	ENSMUSG00000030706	Mrpl48	character(0)	chr7:100582990:100583102:-	chr7:100574462:100574514:-	chr7:100571252:100571289:-	18	15	98.93041053894048	99.36931830635227	0.43890776741180026	NA	0.5429622953401282	0.8716545459536984	Missing	Missing	0	0	FALSE
chr7:45810127:45810238:-:-@chr7:45808730:45808732:-:-@chr7:45808373:45808449:-	SE	ENSMUSG00000003269	Cyth2	character(0)	chr7:45810127:45810238:-	chr7:45808730:45808732:-	chr7:45808373:45808449:-	39	38	85.27938819135765	83.833867999866	-1.445520191491656	NA	0.5443023253008061	0.8716545459536984	Missing	Missing	0	0	FALSE
chr11:101099673:101099755:-:-@chr11:101099008:101099140:-:-@chr11:101096322:101098620:-	SE	ENSMUSG00000017802	Retreg3	character(0)	chr11:101099673:101099755:-	chr11:101099008:101099140:-	chr11:101096322:101098620:-	11	25	98.82697947214076	99.78378378378379	0.9568043116430225	NA	0.5448933393646731	0.8716545459536984	Missing	Missing	0	0	FALSE
chr5:145233441:145233602:+:+@chr5:145235306:145235391:+:+@chr5:145237050:145237848:+	SE	ENSMUSG00000007812	Zfp655	character(0)	chr5:145233441:145233602:+	chr5:145235306:145235391:+	chr5:145237050:145237848:+	10	10	43.47230374045567	39.003146086659655	-4.4691576537960245	NA	0.5451985101800714	0.8716545459536984	Missing	Missing	0	0	FALSE
chr11:80462611:80462671:+:+@chr11:80465014:80465076:+:+@chr11:80469802:80469882:+	SE	ENSMUSG00000017428	Psmd11	character(0)	chr11:80462611:80462671:+	chr11:80465014:80465076:+	chr11:80469802:80469882:+	45	42	99.92592592592592	99.88891078819587	-0.03701513773005649	NA	0.5454603482622551	0.8716545459536984	Missing	Missing	0	0	FALSE
chr18:45857248:45857372:-:-@chr18:45854506:45854601:-:-@chr18:45836978:45837083:-	SE	ENSMUSG00000098284	A330093E20Rik	character(0)	chr18:45857248:45857372:-	chr18:45854506:45854601:-	chr18:45836978:45837083:-	12	16	85.48042005252198	87.02439029751136	1.5439702449893788	NA	0.5455642373381737	0.8716545459536984	Missing	Missing	0	0	FALSE
chr2:180582611:180582955:+:+@chr2:180583401:180583522:+:+@chr2:180584406:180584487:+	SE	ENSMUSG00000027569	Mrgbp	character(0)	chr2:180582611:180582955:+	chr2:180583401:180583522:+	chr2:180584406:180584487:+	27	31	94.68425135574572	95.88123066611539	1.1969793103696724	NA	0.5460241157007849	0.8716545459536984	Missing	Missing	0	0	FALSE
chr1:85598629:85598779:-:-@chr1:85598245:85598396:-:-@chr1:85595831:85596109:-	SE	ENSMUSG00000070034	Sp110	character(0)	chr1:85598629:85598779:-	chr1:85598245:85598396:-	chr1:85595831:85596109:-	17	20	1.4224886438894913	1.636382344087019	0.2138937001975278	NA	0.5470490478852656	0.8716545459536984	Missing	Missing	0	0	FALSE
chr15:81008289:81008434:+:+@chr15:81008684:81008908:+:+@chr15:81009224:81009278:+	SE	ENSMUSG00000042303	Sgsm3	character(0)	chr15:81008289:81008434:+	chr15:81008684:81008908:+	chr15:81009224:81009278:+	39	40	95.67871928956431	96.55098276352064	0.8722634739563251	NA	0.5482267149235379	0.8716545459536984	Missing	Missing	0	0	FALSE
chrX:75096101:75096127:+:+@chrX:75096633:75096714:+:+@chrX:75096834:75096901:+	SE	ENSMUSG00000031403	Dkc1	character(0)	chrX:75096101:75096127:+	chrX:75096633:75096714:+	chrX:75096834:75096901:+	12	17	15.431622368661507	17.337231213003154	1.9056088443416468	NA	0.5492906606748184	0.8716545459536984	Missing	Missing	0	0	FALSE
chr19:8712730:8712903:-:-@chr19:8711834:8711928:-:-@chr19:8709715:8709783:-	SE	ENSMUSG00000010095	Slc3a2	character(0)	chr19:8712730:8712903:-	chr19:8711834:8711928:-	chr19:8709715:8709783:-	41	41	99.95264030310206	99.84763479596054	-0.10500550714150902	NA	0.54934064509653	0.8716545459536984	Missing	Missing	0	0	FALSE
chr7:46919821:46919869:-:-@chr7:46913378:46913462:-:-@chr7:46910745:46910810:-	SE	ENSMUSG00000014402	Tsg101	character(0)	chr7:46919821:46919869:-	chr7:46913378:46913462:-	chr7:46910745:46910810:-	42	42	99.89813839128907	99.97397866250324	0.07584027121417813	NA	0.5496848248590356	0.8716545459536984	Missing	Missing	0	0	FALSE
chr14:52103889:52104004:-:-@chr14:52097322:52098544:-:-@chr14:52084115:52084391:-	SE	ENSMUSG00000060373	Hnrnpc	character(0)	chr14:52103889:52104004:-	chr14:52097322:52098544:-	chr14:52084115:52084391:-	20	31	29.995481516002165	28.694007277697832	-1.3014742383043343	NA	0.5497184275753184	0.8716545459536984	Missing	Missing	0	0	FALSE
chr11:4884022:4884116:+:+@chr11:4888880:4888950:+:+@chr11:4889097:4889131:+	SE	ENSMUSG00000034285	Nipsnap1	character(0)	chr11:4884022:4884116:+	chr11:4888880:4888950:+	chr11:4889097:4889131:+	15	27	96.78329635318883	96.86519306337298	0.08189671018414835	NA	0.5502097567009787	0.8716545459536984	Missing	Missing	0	0	FALSE
chr10:30594115:30594188:-:-@chr10:30591021:30591102:-:-@chr10:30590843:30590935:-	SE	ENSMUSG00000019792	Trmt11	character(0)	chr10:30594115:30594188:-	chr10:30591021:30591102:-	chr10:30590843:30590935:-	30	34	92.09230399745637	91.25473855782197	-0.8375654396344023	NA	0.5507093512173136	0.8716545459536984	Missing	Missing	0	0	FALSE
chr10:116549033:116549105:-:-@chr10:116537221:116537448:-:-@chr10:116527827:116527949:-	SE	ENSMUSG00000020166	Cnot2	character(0)	chr10:116549033:116549105:-	chr10:116537221:116537448:-	chr10:116527827:116527949:-	15	14	0.7965367965367965	1.8785975928833072	1.0820607963465108	NA	0.5507870469424752	0.8716545459536984	Missing	Missing	0	0	FALSE
chr14:79351373:79351501:-:-@chr14:79350689:79350830:-:-@chr14:79344895:79345108:-	SE	ENSMUSG00000022020	Naa16	character(0)	chr14:79351373:79351501:-	chr14:79350689:79350830:-	chr14:79344895:79345108:-	33	34	0.3308519437551696	0.18007202881152462	-0.15077991494364495	NA	0.5518875406205248	0.8716545459536984	Missing	Missing	0	0	FALSE
chr5:135994882:135994966:+:+@chr5:135995241:135995324:+:+@chr5:135996290:135996452:+	SE	ENSMUSG00000004947	Dtx2	character(0)	chr5:135994882:135994966:+	chr5:135995241:135995324:+	chr5:135996290:135996452:+	33	27	5.38415347981382	4.5257443241783	-0.8584091556355207	NA	0.5521468029394535	0.8716545459536984	Missing	Missing	0	0	FALSE
chr1:175905796:175905989:+:+@chr1:175906606:175906660:+:+@chr1:175908430:175908732:+	SE	ENSMUSG00000039748	Exo1	character(0)	chr1:175905796:175905989:+	chr1:175906606:175906660:+	chr1:175908430:175908732:+	29	22	3.535133385637549	3.035566973877212	-0.49956641176033684	NA	0.552554558854679	0.8716545459536984	Missing	Missing	0	0	FALSE
chr17:25273321:25273383:-:-@chr17:25272538:25272765:-:-@chr17:25269403:25269479:-	SE	ENSMUSG00000015120	Ube2i	character(0)	chr17:25273321:25273383:-	chr17:25272538:25272765:-	chr17:25269403:25269479:-	28	32	23.068629411285904	22.010306460761132	-1.0583229505247704	NA	0.5532029030939036	0.8716545459536984	Missing	Missing	0	0	FALSE
chr18:76262440:76262727:+:+@chr18:76286860:76286949:+:+@chr18:76287928:76288121:+	SE	ENSMUSG00000024563	Smad2	character(0)	chr18:76262440:76262727:+	chr18:76286860:76286949:+	chr18:76287928:76288121:+	12	18	85.79278132821679	83.47545852017103	-2.317322808045763	NA	0.5532272394982883	0.8716545459536984	Missing	Missing	0	0	FALSE
chr7:126830872:126831027:-:-@chr7:126830710:126830797:-:-@chr7:126830468:126830618:-	SE	ENSMUSG00000045989	4930451I11Rik	character(0)	chr7:126830872:126831027:-	chr7:126830710:126830797:-	chr7:126830468:126830618:-	34	39	19.678754644835266	18.923077167872275	-0.7556774769629876	NA	0.55401287286948	0.8718427796190661	Missing	Missing	0	0	FALSE
chr13:3548863:3548970:+:+@chr13:3550989:3551088:+:+@chr13:3554412:3554546:+	SE	ENSMUSG00000021218	Gdi2	character(0)	chr13:3548863:3548970:+	chr13:3550989:3551088:+	chr13:3554412:3554546:+	43	42	99.96476391825229	99.87780619494174	-0.08695772331054341	NA	0.5544190861784222	0.8718427796190661	Missing	Missing	0	0	FALSE
chr6:89141005:89141085:+:+@chr6:89144548:89144676:+:+@chr6:89145159:89147353:+	SE	ENSMUSG00000090254	Gm1965	character(0)	chr6:89141005:89141085:+	chr6:89144548:89144676:+	chr6:89145159:89147353:+	21	23	98.03962565939028	98.34139368103818	0.30176802164789684	NA	0.5552285548128941	0.8722721064017062	Missing	Missing	0	0	FALSE
chr2:121517705:121517797:+:+@chr2:121518218:121518265:+:+@chr2:121519418:121519473:+	SE	ENSMUSG00000027242	Wdr76	character(0)	chr2:121517705:121517797:+	chr2:121518218:121518265:+	chr2:121519418:121519473:+	39	33	0.6998064425306663	0.3018834204401215	-0.3979230220905447	NA	0.5619347922428197	0.8818051155758554	Missing	Missing	0	0	FALSE
chr2:181508166:181508267:+:+@chr2:181511574:181511615:+:+@chr2:181513039:181513056:+	SE	ENSMUSG00000000827	Tpd52l2	character(0)	chr2:181508166:181508267:+	chr2:181511574:181511615:+	chr2:181513039:181513056:+	45	41	42.70962798976333	44.019599982748915	1.3099719929855869	NA	0.5623812452965327	0.8818051155758554	Missing	Missing	0	0	FALSE
chr2:156179177:156179240:-:-@chr2:156178880:156178952:-:-@chr2:156177161:156177385:-	SE	ENSMUSG00000027620	Rbm39	character(0)	chr2:156179177:156179240:-	chr2:156178880:156178952:-	chr2:156177161:156177385:-	26	25	0.9298037101477687	2.000243575691146	1.0704398655433771	NA	0.5645115454419691	0.8842926521085182	Missing	Missing	0	0	FALSE
chr1:86592291:86592366:+:+@chr1:86596751:86596839:+:+@chr1:86599003:86599205:+	SE	ENSMUSG00000026240	Cops7b	character(0)	chr1:86592291:86592366:+	chr1:86596751:86596839:+	chr1:86599003:86599205:+	12	15	98.12398175301401	96.99461845344199	-1.1293632995720282	NA	0.5658246158515843	0.8854964633057517	Missing	Missing	0	0	FALSE
chr8:13313806:13313956:+:+@chr8:13314558:13314650:+:+@chr8:13318843:13318922:+	SE	ENSMUSG00000038497	Tmco3	character(0)	chr8:13313806:13313956:+	chr8:13314558:13314650:+	chr8:13318843:13318922:+	18	19	1.4395103104780524	2.043662708482653	0.6041523980046006	NA	0.5687466236906449	0.8876381447639066	Missing	Missing	0	0	FALSE
chr5:107597544:107597566:-:-@chr5:107596788:107596862:-:-@chr5:107593753:107593878:-	SE	ENSMUSG00000029276	Glmn	character(0)	chr5:107597544:107597566:-	chr5:107596788:107596862:-	chr5:107593753:107593878:-	39	39	99.91308126901347	99.70537958773254	-0.20770168128093625	NA	0.5687673543416668	0.8876381447639066	Missing	Missing	0	0	FALSE
chr8:127409556:127409707:+:+@chr8:127410729:127410773:+:+@chr8:127415570:127415797:+	SE	ENSMUSG00000025812	Pard3	character(0)	chr8:127409556:127409707:+	chr8:127410729:127410773:+	chr8:127415570:127415797:+	35	35	99.5928226363009	99.81566820276497	0.2228455664640805	NA	0.5693546362138555	0.8876381447639066	Missing	Missing	0	0	FALSE
chr16:21795850:21795975:+:+@chr16:21806971:21807119:+:+@chr16:21808678:21809040:+	SE	ENSMUSG00000097290	1300002E11Rik	character(0)	chr16:21795850:21795975:+	chr16:21806971:21807119:+	chr16:21808678:21809040:+	23	23	1.0403572784538122	0.7450428013070449	-0.29531447714676723	NA	0.5693767435355194	0.8876381447639066	Missing	Missing	0	0	FALSE
